ride_id,driver_id,driver_experience,ride_duration_min,ride_distance_km,driver_rating,fraud_flag,fraud_reason,ride_timestamp,surge_pricing,ride_cancellation,payment_status,average_wait_time_min,city,weather_condition
RIDE_329,DRIVER_28,12,20,13.595633070809956,1.302420162467003,False,,2024-07-25 21:58:10.825295,True,True,Pending,43.02770706103783,Voru,Sunny
RIDE_330,DRIVER_52,19,11,25.17106107587248,2.4627229930454853,False,,2024-12-10 21:58:10.825297,False,False,Paid,11.566670224968625,Valga,Rainy
RIDE_331,DRIVER_8,15,21,22.541202655719257,1.9015250720270633,False,,2024-08-10 21:58:10.825298,False,False,Success,15.235083004429667,Tallinn,Rainy
RIDE_332,DRIVER_22,2,27,23.540537021957515,1.7833323365370801,True,Ride canceled,2024-07-08 21:58:10.825300,True,True,Pending,9.087767137199858,Tallinn,Cloudy
RIDE_333,DRIVER_49,2,30,2.308875404002122,1.5632117955707043,True,Drop-off to Unknown place,2024-06-30 21:58:10.825301,True,True,Paid,26.385189427172946,Tapa,Foggy
RIDE_334,DRIVER_1,19,25,13.652311949033322,3.4896545662639866,False,,2024-06-01 21:58:10.825303,False,False,Paid,7.8130213644880175,Voru,Foggy
RIDE_335,DRIVER_50,17,26,15.47763624578906,4.125287422989221,True,Ride canceled,2024-10-25 21:58:10.825305,False,True,Pending,16.672533512300696,Rapla,Cloudy
RIDE_336,DRIVER_34,20,11,2.537383751045587,3.3131935976814426,False,,2024-09-04 21:58:10.825306,False,False,Paid,31.66857261310757,Tallinn,Cloudy
RIDE_337,DRIVER_59,10,18,9.274769844860959,1.5878508383528387,True,Overcharged,2024-04-11 21:58:10.825308,False,True,Pending,25.645103252411328,Parnu,Sunny
RIDE_338,DRIVER_37,6,19,23.28811504741978,4.244495079733884,True,Drop-off to Unknown place,2024-06-11 21:58:10.825309,False,False,Paid,18.004352830429152,Saaremaa,Cloudy
RIDE_339,DRIVER_55,15,57,5.839071760411974,3.543818828654914,False,,2024-03-24 21:58:10.825311,False,False,Success,19.490982479531844,Elva,Rainy
RIDE_340,DRIVER_90,11,11,16.988683680672565,2.552662824507982,False,,2024-01-24 21:58:10.825313,True,False,Paid,25.7328788354221,Saaremaa,Stormy
RIDE_341,DRIVER_94,5,13,8.02565241648265,3.696521182144252,False,,2024-10-07 21:58:10.825314,False,True,Paid,1.2580480270350973,Rapla,Rainy
RIDE_342,DRIVER_72,1,55,2.3393816900290116,2.0396199169713314,True,Drop-off to Unknown place,2024-10-12 21:58:10.825316,False,True,Pending,4.454434211958834,Narva,Cloudy
RIDE_343,DRIVER_85,8,52,8.753640812787161,2.380768833976842,False,,2024-10-10 21:58:10.825318,False,True,Paid,39.77535498157251,Keila,Foggy
RIDE_344,DRIVER_92,12,12,29.324465137481507,4.66994337252796,True,Ride canceled,2024-11-28 21:58:10.825319,False,True,Pending,4.4266755200167935,Tartu,Rainy
RIDE_345,DRIVER_63,12,54,24.443039132723708,2.1620180226856816,True,Ride canceled,2024-03-01 21:58:10.825321,True,True,Success,32.09935823326222,Parnu,Foggy
RIDE_346,DRIVER_20,5,27,28.868146040988936,2.8799530726317464,True,Drop-off to Unknown place,2024-06-26 21:58:10.825323,True,False,Pending,41.48167922079831,Tartu,Rainy
RIDE_347,DRIVER_25,7,33,15.659913229938148,4.5605645495840585,False,,2024-02-25 21:58:10.825324,False,False,Pending,12.910078589276168,Tallinn,Foggy
RIDE_348,DRIVER_38,4,22,5.072613562970098,3.83088540107011,False,,2024-01-24 21:58:10.825326,False,False,Paid,17.301623230618628,Narva,Rainy
RIDE_349,DRIVER_28,6,35,17.342865691263402,1.248812904658811,False,,2024-09-06 21:58:10.825328,False,False,Success,26.032541857167516,Valga,Foggy
RIDE_350,DRIVER_8,13,34,14.722565367678904,1.5892121771158814,True,Drop-off to Unknown place,2024-04-28 21:58:10.825329,True,False,Pending,39.79519466409773,Tallinn,Stormy
RIDE_351,DRIVER_75,20,56,25.64199831670925,1.0313663630876673,True,Drop-off to Unknown place,2024-03-15 21:58:10.825331,True,False,Paid,42.44384583945849,Tartu,Sunny
RIDE_352,DRIVER_95,15,43,4.746312261958849,3.5236871609166536,False,,2024-10-26 21:58:10.825333,True,False,Paid,33.54078291689579,Tallinn,Rainy
RIDE_353,DRIVER_70,3,39,15.670751836609789,2.7906937016416733,True,Ride canceled,2024-09-11 21:58:10.825335,True,True,Pending,4.811269477606537,Elva,Stormy
RIDE_354,DRIVER_8,8,22,6.201362611431559,1.5370994036091021,True,Drop-off to Unknown place,2024-05-16 21:58:10.825337,True,False,Paid,30.442782843533436,Tapa,Sunny
RIDE_355,DRIVER_96,20,46,11.09092595292168,4.831736484227082,False,,2024-02-16 21:58:10.825338,True,True,Pending,19.05336376239713,Elva,Rainy
RIDE_356,DRIVER_41,16,43,22.64599816685839,3.1186388957824795,False,,2024-08-30 21:58:10.825340,False,False,Pending,21.71084397760671,Narva,Stormy
RIDE_357,DRIVER_8,13,21,15.328507622325462,1.9675731764515567,False,,2024-05-17 21:58:10.825342,True,False,Pending,3.1625291751877898,Valga,Stormy
RIDE_358,DRIVER_7,18,18,12.52487198408154,3.00241428461883,True,Overcharged,2024-08-30 21:58:10.825343,True,True,Success,9.40673413123976,Elva,Stormy
RIDE_359,DRIVER_75,10,35,13.045335799960988,3.718481330940431,True,Overcharged,2024-02-01 21:58:10.825345,False,False,Pending,35.7825987314805,Voru,Cloudy
RIDE_360,DRIVER_62,19,28,14.864509515367626,1.304956871894258,True,Overcharged,2025-01-03 21:58:10.825347,True,True,Paid,20.97418865410583,Valga,Foggy
RIDE_361,DRIVER_65,17,39,23.980463227437593,2.098815260191568,True,Drop-off to Unknown place,2024-05-14 21:58:10.825348,False,False,Success,14.27313863177055,Tartu,Sunny
RIDE_362,DRIVER_68,19,48,26.978371290326564,4.227861963535974,True,Ride canceled,2024-08-13 21:58:10.825350,True,True,Paid,17.896839254458158,Elva,Foggy
RIDE_363,DRIVER_21,5,49,28.749371222109993,2.838659481610645,False,,2024-01-27 21:58:10.825352,False,False,Success,38.593578586329926,Tapa,Foggy
RIDE_364,DRIVER_8,9,38,24.033294815148263,3.1863085681291796,True,Drop-off to Unknown place,2024-04-03 21:58:10.825353,False,True,Success,33.9559567658181,Valga,Foggy
RIDE_365,DRIVER_66,12,7,10.831393080944355,2.731264008837877,True,Ride canceled,2024-10-19 21:58:10.825355,False,True,Success,12.981877475967643,Tallinn,Stormy
RIDE_366,DRIVER_11,1,41,21.26777177042318,1.1755997705720205,True,Ride canceled,2024-12-01 21:58:10.825357,False,False,Success,6.170080969344426,Tapa,Foggy
RIDE_367,DRIVER_24,1,47,14.252887473550974,1.6629991192806237,False,,2024-05-26 21:58:10.825358,False,False,Paid,12.087921752339156,Tallinn,Cloudy
RIDE_368,DRIVER_9,15,44,9.130777417289433,2.7821665549675636,False,,2024-07-15 21:58:10.825360,True,True,Pending,41.513283846408285,Elva,Rainy
RIDE_369,DRIVER_77,2,30,25.544404223925834,1.8367418616317113,False,,2024-03-13 21:58:10.825362,True,False,Paid,26.589908865389233,Parnu,Stormy
RIDE_370,DRIVER_9,16,59,3.0759377709451,1.199916114638715,True,Ride canceled,2024-08-07 21:58:10.825363,False,True,Pending,24.473129184770446,Parnu,Sunny
RIDE_371,DRIVER_87,8,27,27.24933577979186,4.374598656207295,False,,2024-02-15 21:58:10.825365,False,False,Paid,27.241318386468308,Tartu,Rainy
RIDE_372,DRIVER_31,13,48,14.921369009492556,4.924770116656463,False,,2024-06-04 21:58:10.825366,False,True,Success,17.10524369284667,Tapa,Rainy
RIDE_373,DRIVER_52,1,43,19.841641350631853,4.172571495986958,False,,2024-01-20 21:58:10.825368,True,False,Success,36.51270889405856,Tallinn,Rainy
RIDE_374,DRIVER_16,16,19,20.461909821761914,4.415139686818668,True,Ride canceled,2024-09-01 21:58:10.825370,False,True,Pending,24.02459496921099,Rapla,Foggy
RIDE_375,DRIVER_73,7,53,27.06329673978302,1.9679085212681815,False,,2024-05-19 21:58:10.825371,False,False,Pending,6.136907721827004,Tapa,Foggy
RIDE_376,DRIVER_32,5,8,19.826751100681804,4.842507902052799,True,Drop-off to Unknown place,2024-08-06 21:58:10.825373,False,True,Paid,6.678865492478771,Voru,Stormy
RIDE_377,DRIVER_75,3,33,19.19014037328173,1.7877028178137135,True,Ride canceled,2024-09-28 21:58:10.825375,False,True,Pending,24.621802446115208,Tartu,Foggy
RIDE_378,DRIVER_77,12,26,3.866257135699319,4.8057192414473295,False,,2024-06-25 21:58:10.825376,True,False,Paid,42.20908959511692,Saaremaa,Foggy
RIDE_379,DRIVER_6,16,29,16.515424614465715,4.979277175863804,True,Ride canceled,2024-05-05 21:58:10.825378,False,False,Pending,14.567493353752745,Saaremaa,Foggy
RIDE_380,DRIVER_80,19,17,6.204732022877167,3.846891222984195,False,,2024-11-14 21:58:10.825380,False,True,Pending,39.2598114298056,Tallinn,Stormy
RIDE_381,DRIVER_11,5,22,22.648145524201595,4.924574927167288,True,Drop-off to Unknown place,2024-09-08 21:58:10.825381,True,True,Pending,34.62020580947069,Parnu,Stormy
RIDE_382,DRIVER_54,14,37,16.342213782754886,3.2781591182684147,False,,2024-06-26 21:58:10.825383,False,True,Success,11.903747487903901,Valga,Cloudy
RIDE_383,DRIVER_85,5,20,21.046377817833893,2.0381671327043613,False,,2024-03-21 21:58:10.825384,False,True,Success,2.598992925914668,Voru,Cloudy
RIDE_384,DRIVER_75,15,49,3.1668412168667595,2.7479835426624835,False,,2024-07-08 21:58:10.825386,True,False,Paid,5.48127966626484,Saaremaa,Cloudy
RIDE_385,DRIVER_73,17,46,4.374176449282491,3.374243741515144,True,Drop-off to Unknown place,2024-03-19 21:58:10.825388,True,True,Pending,33.05373308928737,Tallinn,Cloudy
RIDE_386,DRIVER_67,14,48,22.057054865755102,1.29232624810806,False,,2024-08-09 21:58:10.825389,True,True,Paid,9.785468473788455,Tallinn,Rainy
RIDE_387,DRIVER_41,20,6,4.018361407962854,3.4893730584689844,True,Overcharged,2024-01-15 21:58:10.825391,False,True,Pending,17.335920502237325,Elva,Rainy
RIDE_388,DRIVER_34,5,59,3.9951883774272408,4.924711347049178,False,,2024-08-09 21:58:10.825393,False,False,Success,23.074763304282694,Parnu,Cloudy
RIDE_389,DRIVER_27,12,39,2.3390373065768486,1.7604305991349105,True,Drop-off to Unknown place,2024-12-27 21:58:10.825394,True,True,Success,32.92059941180716,Tapa,Cloudy
RIDE_390,DRIVER_86,16,46,28.782039152385444,4.170380465153533,True,Overcharged,2024-02-05 21:58:10.825396,True,False,Pending,5.982173823401517,Valga,Sunny
RIDE_391,DRIVER_92,16,38,22.650234064852196,4.631595175118477,False,,2024-06-19 21:58:10.825398,True,False,Pending,18.880121832208307,Elva,Rainy
RIDE_392,DRIVER_41,7,34,11.891039438057796,4.774806371280883,False,,2024-08-20 21:58:10.825399,False,False,Success,22.343208002278597,Saaremaa,Sunny
RIDE_393,DRIVER_31,4,59,10.302996276054346,4.840542417621789,False,,2025-01-03 21:58:10.825401,False,False,Success,24.796390814747745,Valga,Sunny
RIDE_394,DRIVER_34,1,17,11.791690432883787,3.0858385548858878,False,,2024-03-24 21:58:10.825402,True,False,Paid,37.007868221389536,Tartu,Foggy
RIDE_395,DRIVER_51,5,17,23.690298873073093,4.909231631966015,False,,2024-01-22 21:58:10.825404,False,False,Success,8.553840581901543,Parnu,Stormy
RIDE_396,DRIVER_17,10,22,20.518377109971603,4.0292408285377554,True,Drop-off to Unknown place,2024-12-13 21:58:10.825406,True,False,Pending,36.544583880371384,Saaremaa,Rainy
RIDE_397,DRIVER_86,5,36,7.185475900289102,1.6466857449478476,False,,2024-03-03 21:58:10.825408,False,True,Paid,31.4866508186527,Tallinn,Cloudy
RIDE_398,DRIVER_83,4,36,6.875061389354362,2.90760042587188,False,,2024-04-28 21:58:10.825409,False,True,Pending,25.458315824754212,Saaremaa,Cloudy
RIDE_399,DRIVER_39,2,39,4.755078191975125,3.873324701488016,True,Overcharged,2024-08-14 21:58:10.825411,False,False,Paid,31.779226297713166,Rapla,Stormy
RIDE_400,DRIVER_59,20,43,20.488476151637467,1.9893612632763333,False,,2024-09-12 21:58:10.825413,False,True,Pending,19.128780513872883,Narva,Rainy
RIDE_401,DRIVER_41,10,50,23.402434542208606,3.5624607341955494,False,,2024-03-03 21:58:10.825415,True,True,Success,7.089493782597481,Narva,Cloudy
RIDE_402,DRIVER_97,19,56,9.421299993100114,3.666401916186477,True,Ride canceled,2024-07-11 21:58:10.825417,False,False,Pending,30.293670571676163,Saaremaa,Cloudy
RIDE_403,DRIVER_10,1,33,2.5864589088655587,1.6507989752342636,False,,2024-09-17 21:58:10.825421,False,True,Paid,24.08558149416738,Rapla,Foggy
RIDE_404,DRIVER_2,5,53,4.300806689339966,3.260341249811025,False,,2024-02-17 21:58:10.825423,True,False,Pending,29.132491223882123,Saaremaa,Sunny
RIDE_405,DRIVER_59,13,33,29.100080975660852,4.08650764391443,False,,2024-10-02 21:58:10.825424,False,True,Paid,15.87194636525356,Narva,Cloudy
RIDE_406,DRIVER_80,4,57,10.272453769367768,2.9955826581437677,True,Drop-off to Unknown place,2024-02-25 21:58:10.825426,True,False,Pending,40.90212940295278,Elva,Rainy
RIDE_407,DRIVER_73,16,48,23.53824813946774,1.0484124671044297,False,,2024-09-01 21:58:10.825428,True,False,Success,26.844274217325385,Tartu,Stormy
RIDE_408,DRIVER_13,16,20,19.490579927919384,1.0361538763171687,True,Drop-off to Unknown place,2024-01-26 21:58:10.825429,False,True,Success,4.757709308798448,Narva,Foggy
RIDE_409,DRIVER_10,2,48,12.694309910281085,2.4281173758800487,False,,2024-02-05 21:58:10.825431,False,True,Pending,20.79137559099486,Tartu,Rainy
RIDE_410,DRIVER_69,17,51,7.759243341475543,4.704776273727128,True,Ride canceled,2024-01-25 21:58:10.825433,True,False,Pending,34.27966640871991,Tallinn,Foggy
RIDE_411,DRIVER_28,20,14,5.39881970846338,1.914707118414435,False,,2024-10-29 21:58:10.825435,True,False,Pending,35.94192071621998,Tartu,Sunny
RIDE_412,DRIVER_65,12,34,19.220363105088264,3.5374547554867486,True,Drop-off to Unknown place,2024-02-21 21:58:10.825436,True,False,Paid,22.762270321605385,Elva,Cloudy
RIDE_413,DRIVER_34,18,29,23.689745857858064,1.8883034827732823,True,Overcharged,2024-11-19 21:58:10.825438,False,True,Pending,40.36889311657725,Rapla,Rainy
RIDE_414,DRIVER_17,3,43,20.02931909915166,2.2866799586381945,True,Drop-off to Unknown place,2024-02-21 21:58:10.825440,True,True,Pending,12.777411236549092,Tartu,Stormy
RIDE_415,DRIVER_45,1,24,16.848459730976433,4.392168358405936,True,Overcharged,2024-02-12 21:58:10.825441,True,True,Paid,19.06634267848373,Valga,Sunny
RIDE_416,DRIVER_9,1,9,3.1746342560858154,3.9154457690797875,True,Drop-off to Unknown place,2024-12-18 21:58:10.825443,True,True,Success,40.53826406503468,Tapa,Sunny
RIDE_417,DRIVER_32,19,5,29.117685772642744,1.3815971092528425,True,Ride canceled,2024-08-02 21:58:10.825445,False,False,Pending,40.43529552474947,Narva,Foggy
RIDE_418,DRIVER_48,11,34,24.36399736632809,2.7148080839457345,False,,2024-05-27 21:58:10.825446,True,False,Pending,31.17136182828596,Rapla,Sunny
RIDE_419,DRIVER_37,5,53,10.199017027627013,1.1166790545810579,False,,2024-12-21 21:58:10.825448,False,False,Success,38.795144073377685,Voru,Rainy
RIDE_420,DRIVER_21,12,7,29.439169222047816,2.923560586412036,True,Ride canceled,2024-03-17 21:58:10.825450,False,False,Success,4.906023746074237,Keila,Foggy
RIDE_421,DRIVER_57,3,49,18.852684509817017,3.6497360468042723,True,Ride canceled,2024-07-05 21:58:10.825451,True,True,Paid,39.05977895314216,Tallinn,Sunny
RIDE_422,DRIVER_70,1,18,18.307834429802902,1.4740104943926062,True,Overcharged,2024-11-01 21:58:10.825453,False,False,Pending,15.107275888209978,Tapa,Stormy
RIDE_423,DRIVER_91,1,34,22.946049024026898,2.1555397556366627,True,Drop-off to Unknown place,2024-11-22 21:58:10.825454,True,False,Pending,8.846586546841518,Valga,Rainy
RIDE_424,DRIVER_39,8,54,24.729554066523853,2.5913465020086277,False,,2024-08-09 21:58:10.825456,False,True,Paid,11.53227279905004,Parnu,Stormy
RIDE_425,DRIVER_79,10,8,20.381401005282076,4.678124098624199,True,Ride canceled,2024-07-24 21:58:10.825458,False,True,Success,19.39061435261103,Elva,Stormy
RIDE_426,DRIVER_84,11,22,5.586680898253601,4.973020061691856,False,,2024-06-09 21:58:10.825459,True,False,Paid,12.052448202596558,Saaremaa,Foggy
RIDE_427,DRIVER_68,12,41,11.471490167845955,1.1796451959824634,False,,2024-10-10 21:58:10.825461,True,True,Success,15.104973784725958,Tapa,Cloudy
RIDE_428,DRIVER_2,13,29,27.98634192912939,4.044031693981568,True,Drop-off to Unknown place,2024-09-27 21:58:10.825462,True,False,Paid,6.939053387152252,Rapla,Foggy
RIDE_429,DRIVER_86,12,52,8.289237131627853,2.486896265609373,True,Overcharged,2024-11-01 21:58:10.825464,False,True,Success,14.031777684595935,Rapla,Rainy
RIDE_430,DRIVER_71,14,5,12.420676667450373,2.56983274491792,False,,2024-04-06 21:58:10.825466,False,True,Paid,26.180487839848052,Rapla,Rainy
RIDE_431,DRIVER_39,2,57,14.098152722437488,4.01705989338809,False,,2024-07-04 21:58:10.825467,True,False,Success,20.441563156006815,Tallinn,Foggy
RIDE_432,DRIVER_85,19,50,14.30333971144466,4.673705728581634,True,Overcharged,2024-04-11 21:58:10.825469,True,True,Success,16.25562549438009,Tartu,Cloudy
RIDE_433,DRIVER_14,18,19,19.162308309846715,4.803714378010193,True,Drop-off to Unknown place,2024-04-26 21:58:10.825472,False,False,Success,33.84389366971301,Narva,Foggy
RIDE_434,DRIVER_18,3,13,28.406123456851812,3.308490344153283,True,Drop-off to Unknown place,2024-08-21 21:58:10.825473,False,True,Success,40.314438741305985,Parnu,Rainy
RIDE_435,DRIVER_34,17,19,8.739395931310138,2.4284846372020112,False,,2024-10-15 21:58:10.825488,False,True,Success,34.298725807705466,Saaremaa,Cloudy
RIDE_436,DRIVER_15,8,53,5.402038536425706,4.150196343435117,False,,2024-08-29 21:58:10.825490,True,True,Pending,15.608030893177883,Rapla,Rainy
RIDE_437,DRIVER_14,10,28,7.529173716078245,2.004005533049201,True,Drop-off to Unknown place,2024-05-06 21:58:10.825492,False,True,Success,33.75545538485236,Saaremaa,Cloudy
RIDE_438,DRIVER_96,2,8,26.833897205859547,3.256296115334071,False,,2024-08-09 21:58:10.825494,True,True,Pending,7.687128028858253,Voru,Cloudy
RIDE_439,DRIVER_71,19,16,20.082702754345767,2.4343138460994926,False,,2024-07-18 21:58:10.825495,False,False,Success,6.733991476016801,Tallinn,Foggy
RIDE_440,DRIVER_20,9,41,10.005390098696484,3.6265242948315044,True,Drop-off to Unknown place,2024-11-10 21:58:10.825497,False,True,Pending,16.20758962959099,Rapla,Foggy
RIDE_441,DRIVER_35,7,41,24.846514291121284,1.9615956515740276,True,Drop-off to Unknown place,2024-05-13 21:58:10.825499,True,False,Pending,36.53890423793851,Voru,Foggy
RIDE_442,DRIVER_37,4,47,26.11835989817621,1.766371782939303,False,,2024-11-30 21:58:10.825500,True,True,Paid,11.839322878661282,Parnu,Cloudy
RIDE_443,DRIVER_78,18,10,25.702401483327783,4.672956346701748,False,,2024-10-27 21:58:10.825502,True,False,Success,3.783149991541902,Parnu,Cloudy
RIDE_444,DRIVER_27,13,43,27.729942941907524,1.4072147317981476,True,Drop-off to Unknown place,2024-09-14 21:58:10.825503,False,True,Paid,6.795219549079624,Narva,Rainy
RIDE_445,DRIVER_92,11,50,9.062748564854125,3.0238316309397266,True,Overcharged,2024-01-27 21:58:10.825505,False,False,Paid,38.784778615301526,Valga,Stormy
RIDE_446,DRIVER_44,4,28,23.14117400489579,1.8834111318520357,True,Overcharged,2024-01-28 21:58:10.825507,False,False,Success,28.886464528880655,Narva,Foggy
RIDE_447,DRIVER_27,4,15,14.89510592367592,1.1557198533026698,True,Drop-off to Unknown place,2024-06-18 21:58:10.825509,True,True,Paid,12.140851188278972,Tartu,Rainy
RIDE_448,DRIVER_88,10,17,25.575959480921725,1.1440752731657056,True,Drop-off to Unknown place,2024-03-28 21:58:10.825510,False,True,Success,25.43301631443998,Saaremaa,Rainy
RIDE_449,DRIVER_82,5,38,22.39773896052517,1.7008870884233094,False,,2024-07-04 21:58:10.825512,True,True,Paid,24.213503386715416,Elva,Sunny
RIDE_450,DRIVER_34,9,29,23.74052850199229,4.4670814180240015,False,,2024-11-22 21:58:10.825514,True,False,Success,29.839183051389096,Parnu,Foggy
RIDE_451,DRIVER_65,3,11,20.372531455070003,2.1299149759081066,False,,2024-06-19 21:58:10.825516,True,False,Success,11.260252394551118,Elva,Rainy
RIDE_452,DRIVER_63,17,56,6.968005545151792,4.801836682301182,False,,2024-12-31 21:58:10.825517,False,True,Success,39.033731436553495,Tallinn,Sunny
RIDE_453,DRIVER_33,3,8,17.260753729114274,3.326489171956774,True,Overcharged,2024-08-25 21:58:10.825519,False,True,Pending,14.612216731520565,Tapa,Foggy
RIDE_454,DRIVER_7,16,12,29.57075270668623,2.7464567590750644,True,Overcharged,2024-04-08 21:58:10.825520,True,False,Paid,31.541792774954423,Rapla,Cloudy
RIDE_455,DRIVER_12,4,24,28.24686586191933,3.3203553386778184,True,Overcharged,2024-11-05 21:58:10.825522,False,False,Pending,1.7094844403774552,Tallinn,Sunny
RIDE_456,DRIVER_82,18,33,3.2088646023163268,3.066793540905071,False,,2024-05-20 21:58:10.825524,True,True,Paid,17.396913715342478,Keila,Cloudy
RIDE_457,DRIVER_55,17,58,6.6148148404242395,4.0351050150293,False,,2024-07-03 21:58:10.825526,True,False,Paid,16.475231990187567,Parnu,Stormy
RIDE_458,DRIVER_36,7,57,5.688405656727733,2.129984263891409,False,,2024-01-29 21:58:10.825528,False,True,Paid,24.913314857652637,Voru,Stormy
RIDE_459,DRIVER_6,5,55,22.327437479588273,2.4122015664012095,True,Drop-off to Unknown place,2024-01-29 21:58:10.825530,True,True,Pending,4.200395518196646,Saaremaa,Stormy
RIDE_460,DRIVER_1,12,49,24.897989235994462,4.576377210133003,False,,2024-08-26 21:58:10.825532,True,True,Paid,35.76578044394876,Elva,Stormy
RIDE_461,DRIVER_43,17,50,7.978318256698813,4.785826052601622,True,Overcharged,2024-03-14 21:58:10.825533,False,False,Pending,10.582355277773015,Narva,Rainy
RIDE_462,DRIVER_99,13,14,16.16387540265121,4.570232909945898,True,Drop-off to Unknown place,2024-06-26 21:58:10.825535,True,False,Success,30.78966385480845,Tapa,Stormy
RIDE_463,DRIVER_17,3,47,25.5396847843136,2.6777919758292543,True,Drop-off to Unknown place,2024-02-16 21:58:10.825537,True,False,Paid,36.3413334227401,Valga,Rainy
RIDE_464,DRIVER_82,9,38,22.51844325345502,4.121462012027527,True,Drop-off to Unknown place,2024-07-01 21:58:10.825538,True,False,Paid,25.722586074626577,Tallinn,Rainy
RIDE_465,DRIVER_34,17,30,17.18264175377175,2.905342933204395,True,Drop-off to Unknown place,2024-11-13 21:58:10.825540,True,True,Success,33.59886109576736,Valga,Foggy
RIDE_466,DRIVER_21,17,45,18.52973533284564,2.9901594085844088,True,Ride canceled,2024-01-28 21:58:10.825542,True,False,Success,30.121853737460242,Keila,Rainy
RIDE_467,DRIVER_95,20,53,16.23409531365584,1.8187204362291358,False,,2024-09-10 21:58:10.825543,True,True,Paid,16.643311074688334,Elva,Rainy
RIDE_468,DRIVER_57,16,7,10.331356636926976,3.364521213034066,True,Overcharged,2024-05-11 21:58:10.825545,True,True,Success,36.589775717476876,Elva,Stormy
RIDE_469,DRIVER_71,13,10,17.82061580005245,1.7445435910133917,True,Overcharged,2024-12-26 21:58:10.825547,False,True,Pending,13.966860274963231,Rapla,Rainy
RIDE_470,DRIVER_91,19,9,21.28878845740254,2.326258796268775,False,,2024-02-25 21:58:10.825548,False,False,Pending,26.133368381066756,Voru,Cloudy
RIDE_471,DRIVER_55,17,9,26.453041644102615,4.420120806479741,True,Drop-off to Unknown place,2024-03-26 21:58:10.825550,True,True,Paid,33.797500522227736,Voru,Stormy
RIDE_472,DRIVER_72,4,58,19.816157911418948,1.8283032368434209,False,,2024-07-24 21:58:10.825552,True,True,Pending,17.674060031750333,Tartu,Sunny
RIDE_473,DRIVER_2,12,51,23.311403037208425,1.2846331406937312,False,,2024-03-01 21:58:10.825554,False,False,Pending,14.321774735166702,Narva,Stormy
RIDE_474,DRIVER_15,9,27,6.482005778728044,1.2760303704512652,False,,2024-09-16 21:58:10.825555,False,True,Paid,21.2112244476042,Parnu,Rainy
RIDE_475,DRIVER_10,19,53,14.923609283754118,4.763138082012432,True,Overcharged,2024-02-11 21:58:10.825557,False,False,Success,36.99039375136276,Parnu,Cloudy
RIDE_476,DRIVER_89,12,13,2.2612853551586123,3.0276817518473385,True,Ride canceled,2024-12-06 21:58:10.825559,False,False,Paid,41.91655757840925,Elva,Stormy
RIDE_477,DRIVER_20,9,39,8.907008206605445,2.6376482872680733,False,,2024-02-17 21:58:10.825560,False,False,Pending,24.983670165835168,Tallinn,Cloudy
RIDE_478,DRIVER_70,7,24,22.340928023164135,4.243514324031674,True,Ride canceled,2024-05-15 21:58:10.825562,True,True,Paid,30.104513034240682,Saaremaa,Sunny
RIDE_479,DRIVER_5,14,53,29.770678637782176,4.343303711642064,True,Ride canceled,2024-01-15 21:58:10.825563,False,False,Paid,40.74403937851223,Parnu,Sunny
RIDE_480,DRIVER_48,20,46,4.776986788442045,2.3287641324624184,False,,2024-08-06 21:58:10.825565,False,False,Pending,5.336061462169465,Keila,Foggy
RIDE_481,DRIVER_75,19,39,13.241840844116071,3.774472229895181,False,,2024-02-10 21:58:10.825567,False,False,Pending,11.211457426111261,Keila,Foggy
RIDE_482,DRIVER_71,15,54,24.401987123576465,4.084491263407546,True,Overcharged,2024-06-12 21:58:10.825569,True,False,Paid,32.19160027506963,Keila,Stormy
RIDE_483,DRIVER_19,16,22,7.712997769609167,3.618602747463818,False,,2024-11-09 21:58:10.825570,True,True,Pending,37.244756324141186,Parnu,Foggy
RIDE_484,DRIVER_56,5,21,17.542378580464014,1.6063802992003975,False,,2024-10-28 21:58:10.825572,True,False,Pending,38.709277246545426,Tallinn,Cloudy
RIDE_485,DRIVER_17,3,28,22.525996288830896,4.503532334068228,False,,2024-12-15 21:58:10.825573,True,True,Pending,19.264715781617035,Narva,Foggy
RIDE_486,DRIVER_6,12,7,19.247592607285014,3.156378210944035,True,Ride canceled,2024-12-19 21:58:10.825575,True,False,Pending,4.930955700842141,Tapa,Cloudy
RIDE_487,DRIVER_40,20,36,7.264692569231652,2.1298897054800148,True,Drop-off to Unknown place,2024-08-05 21:58:10.825577,True,True,Pending,20.262385001183276,Voru,Foggy
RIDE_488,DRIVER_47,4,39,11.950767923200704,2.7009127417507757,True,Overcharged,2024-04-30 21:58:10.825581,False,False,Pending,11.152321969110366,Rapla,Foggy
RIDE_489,DRIVER_6,16,42,23.94616996559112,1.1502843615956295,False,,2024-11-09 21:58:10.825582,True,True,Success,13.812644019851463,Rapla,Foggy
RIDE_490,DRIVER_46,7,17,17.518342395696465,1.5114672048896702,True,Drop-off to Unknown place,2024-11-19 21:58:10.825584,True,False,Paid,34.97977250085025,Rapla,Rainy
RIDE_491,DRIVER_27,13,51,2.1464291792015566,4.062187002063443,False,,2024-09-09 21:58:10.825586,False,True,Pending,4.323191785139022,Keila,Rainy
RIDE_492,DRIVER_88,10,29,23.30774128078663,1.0000465390214646,True,Ride canceled,2024-04-07 21:58:10.825587,True,True,Paid,37.41357356915089,Tallinn,Foggy
